Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline,Rank_Clean,Season
2024-12-03,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,17.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-277,24.0,Switzerland,SUI,Europe,40:24.3,"2424,30",Kontiolahti,Finland,Europe,103,25,3,,2,,17.0,2024/2025
2024-12-03,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,65.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,26-319,26.0,Switzerland,SUI,Europe,42:58.5,"2578,50",Kontiolahti,Finland,Europe,103,25,3,,3,,65.0,2024/2025
2024-12-03,2024,Kontiolahti,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,82.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-204,32.0,Switzerland,SUI,Europe,44:05.2,"2645,20",Kontiolahti,Finland,Europe,103,25,3,,4,,82.0,2024/2025
2026-03-23,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,14.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-175,24.0,Switzerland,SUI,Europe,39:47.2,"2387,20",Oslo,Norway,Europe,30,15,1,,1,Yes,14.0,2025/2026
2026-03-23,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,22.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-265,29.0,Switzerland,SUI,Europe,40:46.8,"2446,80",Oslo,Norway,Europe,30,15,1,,2,Yes,22.0,2025/2026
2026-03-23,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,24.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-042,31.0,Switzerland,SUI,Europe,41:07.3,"2467,30",Oslo,Norway,Europe,30,15,1,,3,Yes,24.0,2025/2026
2026-03-23,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Mass Start,Men,Seniors,,30.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-022,25.0,Switzerland,SUI,Europe,46:41.8,"2801,80",Oslo,Norway,Europe,30,11,2,,1,Yes,30.0,2025/2026
2026-03-22,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,3.0,B,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-264,29.0,Switzerland,SUI,Europe,30:41.1,"1841,10",Oslo,Norway,Europe,57,19,2,,1,Yes,3.0,2025/2026
2026-03-22,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,11.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-041,31.0,Switzerland,SUI,Europe,31:13.5,"1873,50",Oslo,Norway,Europe,57,19,2,,2,Yes,11.0,2025/2026
2026-03-22,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,13.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-174,24.0,Switzerland,SUI,Europe,31:21.7,"1881,70",Oslo,Norway,Europe,57,19,2,,3,Yes,13.0,2025/2026
2026-03-22,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,50.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-110,33.0,Switzerland,SUI,Europe,33:52.5,"2032,50",Oslo,Norway,Europe,57,19,2,,4,Yes,50.0,2025/2026
2026-03-22,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,52.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-062,27.0,Switzerland,SUI,Europe,36:57.8,"2217,80",Oslo,Norway,Europe,57,19,2,,1,Yes,52.0,2025/2026
2026-03-22,2026,Oslo,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-021,25.0,Switzerland,SUI,Europe,,,Oslo,Norway,Europe,57,19,2,,0,Yes,,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,6.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-173,24.0,Switzerland,SUI,Europe,21:39.3,"1299,30",Oslo,Norway,Europe,112,30,5,,1,Yes,6.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,7.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-263,29.0,Switzerland,SUI,Europe,21:41.6,"1301,60",Oslo,Norway,Europe,112,30,5,,2,Yes,7.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,10.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-040,31.0,Switzerland,SUI,Europe,21:44.9,"1304,90",Oslo,Norway,Europe,112,30,5,,3,Yes,10.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,38.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-109,33.0,Switzerland,SUI,Europe,22:26.9,"1346,90",Oslo,Norway,Europe,112,30,5,,4,Yes,38.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,82.0,,No,"Lea Meier (SUI, 02 Mar 2001)",Lea Meier,Lea,Meier,Women,Switzerland,SUI,2001-03-02,,24-019,24.0,Switzerland,SUI,Europe,23:29.2,"1409,20",Oslo,Norway,Europe,112,30,5,,5,Yes,82.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,22.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-020,25.0,Switzerland,SUI,Europe,26:38.9,"1598,90",Oslo,Norway,Europe,106,26,3,,1,Yes,22.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,41.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-061,27.0,Switzerland,SUI,Europe,27:06.3,"1626,30",Oslo,Norway,Europe,106,26,3,,2,Yes,41.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,65.0,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,29-023,29.0,Switzerland,SUI,Europe,27:47.6,"1667,60",Oslo,Norway,Europe,106,26,3,,3,Yes,65.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,68.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-253,28.0,Switzerland,SUI,Europe,27:58.4,"1678,40",Oslo,Norway,Europe,106,26,3,,4,Yes,68.0,2025/2026
2026-03-21,2026,Oslo,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,90.0,,No,"Gion Stalder (SUI, 19 Jul 1999)",Gion Stalder,Gion,Stalder,Men,Switzerland,SUI,1999-07-19,,25-245,25.0,Switzerland,SUI,Europe,29:08.9,"1748,90",Oslo,Norway,Europe,106,26,3,,5,Yes,90.0,2025/2026
2026-03-15,2026,Pokljuka,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,19.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-034,31.0,Switzerland,SUI,Europe,41:17.9,"2477,90",Pokljuka,Slovenia,Europe,30,12,1,,1,Yes,19.0,2025/2026
2026-03-15,2026,Pokljuka,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,21.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-103,33.0,Switzerland,SUI,Europe,41:39.1,"2499,10",Pokljuka,Slovenia,Europe,30,12,1,,2,Yes,21.0,2025/2026
2026-03-15,2026,Pokljuka,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,28.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-167,24.0,Switzerland,SUI,Europe,43:04.4,"2584,40",Pokljuka,Slovenia,Europe,30,12,1,,3,Yes,28.0,2025/2026
2026-03-15,2026,Pokljuka,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Mass Start,Women,Seniors,,30.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-257,29.0,Switzerland,SUI,Europe,44:16.8,"2656,80",Pokljuka,Slovenia,Europe,30,12,1,,4,Yes,30.0,2025/2026
2026-03-15,2026,Pokljuka,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Mass Start,Men,Seniors,,7.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-014,25.0,Switzerland,SUI,Europe,37:05.9,"2225,90",Pokljuka,Slovenia,Europe,30,13,2,,1,Yes,7.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,14.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-032,31.0,Switzerland,SUI,Europe,41:16.1,"2476,10",Pokljuka,Slovenia,Europe,96,25,3,,1,,14.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,20.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-101,33.0,Switzerland,SUI,Europe,41:35.9,"2495,90",Pokljuka,Slovenia,Europe,96,25,3,,2,,20.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,28.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-165,24.0,Switzerland,SUI,Europe,42:14.5,"2534,50",Pokljuka,Slovenia,Europe,96,25,3,,3,,28.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Individual,Women,Seniors,,38.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-255,29.0,Switzerland,SUI,Europe,42:37.8,"2557,80",Pokljuka,Slovenia,Europe,96,25,3,,4,,38.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,30.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-012,25.0,Switzerland,SUI,Europe,45:08.6,"2708,60",Pokljuka,Slovenia,Europe,93,24,3,,1,,30.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,50.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-245,28.0,Switzerland,SUI,Europe,47:03.1,"2823,10",Pokljuka,Slovenia,Europe,93,24,3,,2,,50.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,89.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-053,27.0,Switzerland,SUI,Europe,52:01.4,"3121,40",Pokljuka,Slovenia,Europe,93,24,3,,3,,89.0,2025/2026
2026-03-13,2026,Pokljuka,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Men,Seniors,,90.0,,No,"Arnaud Du Pasquier (SUI, 26 Oct 1992)",Arnaud Du Pasquier,Arnaud,Du Pasquier,Men,Switzerland,SUI,1992-10-26,,32-138,32.0,Switzerland,SUI,Europe,52:13.1,"3133,10",Pokljuka,Slovenia,Europe,93,24,3,,4,,90.0,2025/2026
2026-03-08,2026,Nové Mesto na Morave,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,19.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-027,31.0,Switzerland,SUI,Europe,33:13.3,"1993,30",Nové Mesto na Morave,Czech Republic,Europe,58,22,2,,1,Yes,19.0,2025/2026
2026-03-08,2026,Nové Mesto na Morave,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,26.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-160,24.0,Switzerland,SUI,Europe,33:34.5,"2014,50",Nové Mesto na Morave,Czech Republic,Europe,58,22,2,,2,Yes,26.0,2025/2026
2026-03-08,2026,Nové Mesto na Morave,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Pursuit,Women,Seniors,,42.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-250,29.0,Switzerland,SUI,Europe,35:01.1,"2101,10",Nové Mesto na Morave,Czech Republic,Europe,58,22,2,,3,Yes,42.0,2025/2026
2026-03-08,2026,Nové Mesto na Morave,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,6.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-007,25.0,Switzerland,SUI,Europe,33:36.9,"2016,90",Nové Mesto na Morave,Czech Republic,Europe,58,20,2,,1,Yes,6.0,2025/2026
2026-03-08,2026,Nové Mesto na Morave,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,23.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-240,28.0,Switzerland,SUI,Europe,35:03.6,"2103,60",Nové Mesto na Morave,Czech Republic,Europe,58,20,2,,2,Yes,23.0,2025/2026
2026-03-08,2026,Nové Mesto na Morave,(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,12.5km Pursuit,Men,Seniors,,29.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-048,27.0,Switzerland,SUI,Europe,35:48.0,"2148,00",Nové Mesto na Morave,Czech Republic,Europe,58,20,2,,3,Yes,29.0,2025/2026
2026-03-07,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,18.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-159,24.0,Switzerland,SUI,Europe,20:17.9,"1217,90",Nové Mesto na Morave,Czech Republic,Europe,101,27,4,,1,Yes,18.0,2025/2026
2026-03-07,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,20.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-026,31.0,Switzerland,SUI,Europe,20:19.6,"1219,60",Nové Mesto na Morave,Czech Republic,Europe,101,27,4,,2,Yes,20.0,2025/2026
2026-03-07,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,42.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-249,29.0,Switzerland,SUI,Europe,20:55.5,"1255,50",Nové Mesto na Morave,Czech Republic,Europe,101,27,4,,3,Yes,42.0,2025/2026
2026-03-07,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,67.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-095,33.0,Switzerland,SUI,Europe,21:34.3,"1294,30",Nové Mesto na Morave,Czech Republic,Europe,101,27,4,,4,Yes,67.0,2025/2026
2026-03-07,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,7.5km Sprint,Women,Seniors,,73.0,,No,"Susanna Meinen (SUI, 19 May 1992)",Susanna Meinen,Susanna,Meinen,Women,Switzerland,SUI,1992-05-19,,32-292,32.0,Switzerland,SUI,Europe,21:52.3,"1312,30",Nové Mesto na Morave,Czech Republic,Europe,101,27,4,,5,Yes,73.0,2025/2026
2026-03-06,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,10.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,25-005,25.0,Switzerland,SUI,Europe,23:53.9,"1433,90",Nové Mesto na Morave,Czech Republic,Europe,94,24,3,,1,Yes,10.0,2025/2026
2026-03-06,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,21.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-238,28.0,Switzerland,SUI,Europe,24:30.4,"1470,40",Nové Mesto na Morave,Czech Republic,Europe,94,24,3,,2,Yes,21.0,2025/2026
2026-03-06,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,47.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-046,27.0,Switzerland,SUI,Europe,25:29.8,"1529,80",Nové Mesto na Morave,Czech Republic,Europe,94,24,3,,3,Yes,47.0,2025/2026
2026-03-06,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,67.0,,No,"Arnaud Du Pasquier (SUI, 26 Oct 1992)",Arnaud Du Pasquier,Arnaud,Du Pasquier,Men,Switzerland,SUI,1992-10-26,,32-131,32.0,Switzerland,SUI,Europe,26:12.5,"1572,50",Nové Mesto na Morave,Czech Republic,Europe,94,24,3,,4,Yes,67.0,2025/2026
2026-03-06,2026,Nové Mesto na Morave,(World) Cup/(World) Cup/(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,72.0,,No,"Dajan Danuser (SUI, 26 Feb 1996)",Dajan Danuser,Dajan,Danuser,Men,Switzerland,SUI,1996-02-26,,29-008,29.0,Switzerland,SUI,Europe,26:17.1,"1577,10",Nové Mesto na Morave,Czech Republic,Europe,94,24,3,,5,Yes,72.0,2025/2026
2026-02-19,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,20km Individual,Men,Seniors,,5.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-355,24.0,Switzerland,SUI,Europe,50:13.6,"3013,60",Lenzerheide,Switzerland,Europe,97,31,5,,1,Yes,5.0,2025/2026
2026-02-19,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,20km Individual,Men,Seniors,,11.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-031,27.0,Switzerland,SUI,Europe,51:19.7,"3079,70",Lenzerheide,Switzerland,Europe,97,31,5,,2,Yes,11.0,2025/2026
2026-02-19,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,20km Individual,Men,Seniors,,29.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-223,28.0,Switzerland,SUI,Europe,53:17.2,"3197,20",Lenzerheide,Switzerland,Europe,97,31,5,,3,Yes,29.0,2025/2026
2026-02-18,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Women,Seniors,,16.0,,No,"Lena Häcki-Groß (SUI, 01 Jul 1995)",Lena Häcki-Groß,Lena,Häcki-Groß,Women,Switzerland,SUI,1995-07-01,,29-232,29.0,Switzerland,SUI,Europe,44:10.1,"2650,10",Lenzerheide,Switzerland,Europe,93,30,5,,1,Yes,16.0,2025/2026
2026-02-18,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Women,Seniors,,19.0,,No,"Amy Baserga (SUI, 29 Sep 2000)",Amy Baserga,Amy,Baserga,Women,Switzerland,SUI,2000-09-29,,24-142,24.0,Switzerland,SUI,Europe,44:18.8,"2658,80",Lenzerheide,Switzerland,Europe,93,30,5,,2,Yes,19.0,2025/2026
2026-02-18,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Women,Seniors,,20.0,,No,"Aita Gasparin (SUI, 09 Feb 1994)",Aita Gasparin,Aita,Gasparin,Women,Switzerland,SUI,1994-02-09,,31-009,31.0,Switzerland,SUI,Europe,44:33.4,"2673,40",Lenzerheide,Switzerland,Europe,93,30,5,,3,Yes,20.0,2025/2026
2026-02-18,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,15km Individual,Women,Seniors,,62.0,,No,"Elisa Gasparin (SUI, 02 Dec 1991)",Elisa Gasparin,Elisa,Gasparin,Women,Switzerland,SUI,1991-12-02,,33-078,33.0,Switzerland,SUI,Europe,48:07.8,"2887,80",Lenzerheide,Switzerland,Europe,93,30,5,,4,Yes,62.0,2025/2026
2026-02-15,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,13.0,,No,"Sebastian Stalder (SUI, 19 Jan 1998)",Sebastian Stalder,Sebastian,Stalder,Men,Switzerland,SUI,1998-01-19,,27-027,27.0,Switzerland,SUI,Europe,23:03.0,"1383,00",Lenzerheide,Switzerland,Europe,98,30,5,,1,Yes,13.0,2025/2026
2026-02-15,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,19.0,,No,"Niklas Hartweg (SUI, 01 Mar 2000)",Niklas Hartweg,Niklas,Hartweg,Men,Switzerland,SUI,2000-03-01,,24-351,24.0,Switzerland,SUI,Europe,23:24.3,"1404,30",Lenzerheide,Switzerland,Europe,98,30,5,,2,Yes,19.0,2025/2026
2026-02-15,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,21.0,,No,"Joscha Burkhalter (SUI, 11 Jul 1996)",Joscha Burkhalter,Joscha,Burkhalter,Men,Switzerland,SUI,1996-07-11,,28-219,28.0,Switzerland,SUI,Europe,23:26.2,"1406,20",Lenzerheide,Switzerland,Europe,98,30,5,,3,Yes,21.0,2025/2026
2026-02-15,2026,IBU World Championships,(World) Cup,BMW IBU World Cup,Biathlon,10km Sprint,Men,Seniors,,59.0,,No,"Jeremy Finello (SUI, 13 May 1992)",Jeremy Finello,Jeremy,Finello,Men,Switzerland,SUI,1992-05-13,,32-278,32.0,Switzerland,SUI,Europe,24:47.3,"1487,30",Lenzerheide,Switzerland,Europe,98,30,5,,4,Yes,59.0,2025/2026
